code;locatie;datum;totaal;tegenrichting;hoofdrichting
COU;Coupure-Links;2024-09-11;8433;4266;4167
COU;Coupure-Links;2024-09-12;9380;4786;4594
COU;Coupure-Links;2024-09-13;8891;4611;4280
COU;Coupure-Links;2024-09-14;5283;2640;2643
COU;Coupure-Links;2024-09-15;4604;2202;2402
COU;Coupure-Links;2024-09-16;9708;4937;4771
COU;Coupure-Links;2024-09-17;11013;5582;5431
COU;Coupure-Links;2024-09-18;10556;5371;5185
COU;Coupure-Links;2024-09-19;11428;5879;5549
COU;Coupure-Links;2024-09-20;10436;5503;4933
COU;Coupure-Links;2024-09-21;6264;3200;3064
COU;Coupure-Links;2024-09-22;6073;2966;3107
COU;Coupure-Links;2024-09-23;14160;7120;7040
COU;Coupure-Links;2024-09-24;14443;7201;7242
COU;Coupure-Links;2024-09-25;14032;7300;6732
COU;Coupure-Links;2024-09-26;14051;6833;7218
COU;Coupure-Links;2024-09-27;10409;5368;5041
COU;Coupure-Links;2024-09-28;4972;2427;2545
COU;Coupure-Links;2024-09-29;5907;2904;3003
COU;Coupure-Links;2024-09-30;11768;5884;5884
COU;Coupure-Links;2024-10-01;13797;6975;6822
COU;Coupure-Links;2024-10-02;14007;7081;6926
COU;Coupure-Links;2024-10-03;14761;7505;7256
COU;Coupure-Links;2024-10-04;12478;6354;6124
COU;Coupure-Links;2024-10-05;5812;2837;2975
COU;Coupure-Links;2024-10-06;4969;2361;2608
COU;Coupure-Links;2024-10-07;13596;6858;6738
COU;Coupure-Links;2024-10-08;14521;7223;7298
COU;Coupure-Links;2024-10-09;12910;6414;6496
COU;Coupure-Links;2024-10-10;13701;6879;6822
COU;Coupure-Links;2024-10-11;12840;6558;6282
COU;Coupure-Links;2024-10-12;5586;2831;2755
COU;Coupure-Links;2024-10-13;5321;2548;2773
COU;Coupure-Links;2024-10-14;12702;6447;6255
COU;Coupure-Links;2024-10-15;14671;7460;7211
COU;Coupure-Links;2024-10-16;14210;7131;7079
COU;Coupure-Links;2024-10-17;14863;7429;7434
COU;Coupure-Links;2024-10-18;12847;6514;6333
COU;Coupure-Links;2024-10-19;5642;2760;2882
COU;Coupure-Links;2024-10-20;5140;2389;2751
COU;Coupure-Links;2024-10-21;12140;6013;6127
COU;Coupure-Links;2024-10-22;14547;7350;7197
COU;Coupure-Links;2024-10-23;14085;7136;6949
COU;Coupure-Links;2024-10-24;15251;7753;7498
COU;Coupure-Links;2024-10-25;12876;6638;6238
COU;Coupure-Links;2024-10-26;5918;2893;3025
COU;Coupure-Links;2024-10-27;5350;2481;2869
COU;Coupure-Links;2024-10-28;10414;5214;5200
COU;Coupure-Links;2024-10-29;9680;4857;4823
COU;Coupure-Links;2024-10-30;10392;5184;5208
COU;Coupure-Links;2024-10-31;10400;5178;5222
COU;Coupure-Links;2024-11-01;4962;2470;2492
COU;Coupure-Links;2024-11-02;4460;2178;2282
COU;Coupure-Links;2024-11-03;4129;1935;2194
COU;Coupure-Links;2024-11-04;13163;6569;6594
COU;Coupure-Links;2024-11-05;14536;7350;7186
COU;Coupure-Links;2024-11-06;13199;6583;6616
COU;Coupure-Links;2024-11-07;13905;7000;6905
COU;Coupure-Links;2024-11-08;12011;6128;5883
COU;Coupure-Links;2024-11-09;4712;2413;2299
COU;Coupure-Links;2024-11-10;4220;2041;2179
COU;Coupure-Links;2024-11-11;4041;1944;2097
COU;Coupure-Links;2024-11-12;13193;6627;6566
COU;Coupure-Links;2024-11-13;13846;6952;6894
COU;Coupure-Links;2024-11-14;14124;7132;6992
COU;Coupure-Links;2024-11-15;14165;7260;6905
COU;Coupure-Links;2024-11-16;5802;2797;3005
COU;Coupure-Links;2024-11-17;4648;2190;2458
COU;Coupure-Links;2024-11-18;13040;6591;6449
COU;Coupure-Links;2024-11-19;12193;6150;6043
COU;Coupure-Links;2024-11-20;12363;6148;6215
COU;Coupure-Links;2024-11-21;12767;6475;6292
COU;Coupure-Links;2024-11-22;10752;5532;5220
COU;Coupure-Links;2024-11-23;4380;2210;2170
COU;Coupure-Links;2024-11-24;4389;2061;2328
COU;Coupure-Links;2024-11-25;11388;5675;5713
COU;Coupure-Links;2024-11-26;13105;6628;6477
COU;Coupure-Links;2024-11-27;11735;5960;5775
COU;Coupure-Links;2024-11-28;13416;6828;6588
COU;Coupure-Links;2024-11-29;11618;6129;5489
COU;Coupure-Links;2024-11-30;4802;2376;2426
COU;Coupure-Links;2024-12-01;4277;1991;2286
COU;Coupure-Links;2024-12-02;12113;6251;5862
COU;Coupure-Links;2024-12-03;13223;6756;6467
COU;Coupure-Links;2024-12-04;12523;6475;6048
COU;Coupure-Links;2024-12-05;11629;6122;5507
COU;Coupure-Links;2024-12-06;11408;5882;5526
COU;Coupure-Links;2024-12-07;3808;1953;1855
COU;Coupure-Links;2024-12-08;3336;1599;1737
COU;Coupure-Links;2024-12-09;11594;5929;5665
COU;Coupure-Links;2024-12-10;12440;6331;6109
COU;Coupure-Links;2024-12-11;11943;6065;5878
COU;Coupure-Links;2024-12-12;12372;6233;6139
COU;Coupure-Links;2024-12-13;11142;5834;5308
COU;Coupure-Links;2024-12-14;4629;2324;2305
COU;Coupure-Links;2024-12-15;4414;2133;2281
COU;Coupure-Links;2024-12-16;10547;5377;5170
COU;Coupure-Links;2024-12-17;11126;5642;5484
COU;Coupure-Links;2024-12-18;9785;4971;4814
COU;Coupure-Links;2024-12-19;10403;5293;5110
COU;Coupure-Links;2024-12-20;9714;4918;4796
COU;Coupure-Links;2024-12-21;4105;2075;2030
COU;Coupure-Links;2024-12-22;3016;1466;1550
COU;Coupure-Links;2024-12-23;4949;2462;2487
COU;Coupure-Links;2024-12-24;3672;1911;1761
COU;Coupure-Links;2024-12-25;1927;936;991
COU;Coupure-Links;2024-12-26;3910;1949;1961
COU;Coupure-Links;2024-12-27;4190;2070;2120
COU;Coupure-Links;2024-12-28;3423;1718;1705
COU;Coupure-Links;2024-12-29;2720;1320;1400
COU;Coupure-Links;2024-12-30;4215;2096;2119
COU;Coupure-Links;2024-12-31;4192;2113;2079
COU;Coupure-Links;2025-01-01;2882;1452;1430
COU;Coupure-Links;2025-01-02;4369;2236;2133
COU;Coupure-Links;2025-01-03;5159;2613;2546
COU;Coupure-Links;2025-01-04;3639;1911;1728
COU;Coupure-Links;2025-01-05;2248;1075;1173
COU;Coupure-Links;2025-01-06;9041;4672;4369
COU;Coupure-Links;2025-01-07;9892;5049;4843
COU;Coupure-Links;2025-01-08;8412;4431;3981
COU;Coupure-Links;2025-01-09;8285;4308;3977
COU;Coupure-Links;2025-01-10;9094;4726;4368
COU;Coupure-Links;2025-01-11;4199;2175;2024
COU;Coupure-Links;2025-01-12;3046;1534;1512
COU;Coupure-Links;2025-01-13;8537;4439;4098
COU;Coupure-Links;2025-01-14;10164;5232;4932
COU;Coupure-Links;2025-01-15;9367;4746;4621
COU;Coupure-Links;2025-01-16;10352;5346;5006
COU;Coupure-Links;2025-01-17;9760;5097;4663
COU;Coupure-Links;2025-01-18;4529;2296;2233
COU;Coupure-Links;2025-01-19;3328;1611;1717
COU;Coupure-Links;2025-01-20;9549;5004;4545
COU;Coupure-Links;2025-01-21;9947;5187;4760
COU;Coupure-Links;2025-01-22;8482;4393;4089
COU;Coupure-Links;2025-01-23;9598;4909;4689
COU;Coupure-Links;2025-01-24;8322;4351;3971
COU;Coupure-Links;2025-01-25;4261;2130;2131
COU;Coupure-Links;2025-01-26;3347;1607;1740
COU;Coupure-Links;2025-01-27;9637;4909;4728
COU;Coupure-Links;2025-01-28;9515;4847;4668
COU;Coupure-Links;2025-01-29;9273;4768;4505
COU;Coupure-Links;2025-01-30;8873;4544;4329
COU;Coupure-Links;2025-01-31;9280;4835;4445
COU;Coupure-Links;2025-02-01;4694;2424;2270
COU;Coupure-Links;2025-02-02;3731;1785;1946
COU;Coupure-Links;2025-02-03;8301;4297;4004
COU;Coupure-Links;2025-02-04;8914;4615;4299
COU;Coupure-Links;2025-02-05;8288;4212;4076
COU;Coupure-Links;2025-02-06;9037;4627;4410
COU;Coupure-Links;2025-02-07;7886;4059;3827
COU;Coupure-Links;2025-02-08;4447;2272;2175
COU;Coupure-Links;2025-02-09;3579;1707;1872
COU;Coupure-Links;2025-02-10;11101;5739;5362
COU;Coupure-Links;2025-02-11;7985;4032;3953
COU;Coupure-Links;2025-02-12;11921;6172;5749
COU;Coupure-Links;2025-02-13;12496;6343;6153
COU;Coupure-Links;2025-02-14;10949;5669;5280
COU;Coupure-Links;2025-02-15;4610;2332;2278
COU;Coupure-Links;2025-02-16;4231;2057;2174
COU;Coupure-Links;2025-02-17;11619;5994;5625
COU;Coupure-Links;2025-02-18;12818;6592;6226
COU;Coupure-Links;2025-02-19;12208;6342;5866
COU;Coupure-Links;2025-02-20;12912;6681;6231
COU;Coupure-Links;2025-02-21;12019;6286;5733
COU;Coupure-Links;2025-02-22;4368;2256;2112
COU;Coupure-Links;2025-02-23;4887;2430;2457
COU;Coupure-Links;2025-02-24;11069;5712;5357
COU;Coupure-Links;2025-02-25;12166;6207;5959
COU;Coupure-Links;2025-02-26;11818;6043;5775
COU;Coupure-Links;2025-02-27;11716;6049;5667
COU;Coupure-Links;2025-02-28;10498;5473;5025
COU;Coupure-Links;2025-03-01;5265;2751;2514
COU;Coupure-Links;2025-03-02;4102;2023;2079
COU;Coupure-Links;2025-03-03;9353;4818;4535
COU;Coupure-Links;2025-03-04;10721;5599;5122
COU;Coupure-Links;2025-03-05;10674;5534;5140
COU;Coupure-Links;2025-03-06;10905;5768;5137
COU;Coupure-Links;2025-03-07;10016;5311;4705
COU;Coupure-Links;2025-03-08;5395;2829;2566
COU;Coupure-Links;2025-03-09;4957;2539;2418
COU;Coupure-Links;2025-03-10;12677;6637;6040
COU;Coupure-Links;2025-03-11;13575;6991;6584
COU;Coupure-Links;2025-03-12;13403;6853;6550
COU;Coupure-Links;2025-03-13;13308;6927;6381
COU;Coupure-Links;2025-03-14;11711;6097;5614
COU;Coupure-Links;2025-03-15;5778;3023;2755
COU;Coupure-Links;2025-03-16;4896;2390;2506
COU;Coupure-Links;2025-03-17;11884;6144;5740
COU;Coupure-Links;2025-03-18;13976;7308;6668
COU;Coupure-Links;2025-03-22;4284;2801;1483
COU;Coupure-Links;2025-03-23;3927;2490;1437
COU;Coupure-Links;2025-03-24;9864;6469;3395
COU;Coupure-Links;2025-03-25;10751;7093;3658
COU;Coupure-Links;2025-03-26;10147;6532;3615
COU;Coupure-Links;2025-03-27;10881;7397;3484
COU;Coupure-Links;2025-03-28;9023;5915;3108
COU;Coupure-Links;2025-03-29;5268;3189;2079
COU;Coupure-Links;2025-03-30;6050;3346;2704
COU;Coupure-Links;2025-03-31;10748;5880;4868
COU;Coupure-Links;2025-04-01;13443;7318;6125
COU;Coupure-Links;2025-04-02;12884;6907;5977
COU;Coupure-Links;2025-04-03;13898;7724;6174
COU;Coupure-Links;2025-04-04;11627;6446;5181
COU;Coupure-Links;2025-04-05;6024;3259;2765
COU;Coupure-Links;2025-04-06;4518;2311;2207
COU;Coupure-Links;2025-04-07;7363;3994;3369
COU;Coupure-Links;2025-04-08;7944;4240;3704
COU;Coupure-Links;2025-04-09;7794;4198;3596
COU;Coupure-Links;2025-04-10;7594;4097;3497
COU;Coupure-Links;2025-04-11;7021;3889;3132
COU;Coupure-Links;2025-04-12;5091;2760;2331
COU;Coupure-Links;2025-04-13;3803;1918;1885
COU;Coupure-Links;2025-04-14;6787;3634;3153
COU;Coupure-Links;2025-04-15;6806;3693;3113
COU;Coupure-Links;2025-04-16;7008;3708;3300
COU;Coupure-Links;2025-04-17;7130;3798;3332
COU;Coupure-Links;2025-04-18;6747;3656;3091
COU;Coupure-Links;2025-04-19;4970;2595;2375
COU;Coupure-Links;2025-04-20;3776;2017;1759
COU;Coupure-Links;2025-04-21;3995;2064;1931
COU;Coupure-Links;2025-04-22;12699;6890;5809
COU;Coupure-Links;2025-04-23;12366;6642;5724
COU;Coupure-Links;2025-04-24;12872;7002;5870
COU;Coupure-Links;2025-04-25;11299;6344;4955
COU;Coupure-Links;2025-04-26;5966;3375;2591
COU;Coupure-Links;2025-04-27;5505;3153;2352
COU;Coupure-Links;2025-04-28;11299;6773;4526
COU;Coupure-Links;2025-04-29;12333;7411;4922
COU;Coupure-Links;2025-04-30;11809;6956;4853
COU;Coupure-Links;2025-05-01;5711;3320;2391
COU;Coupure-Links;2025-05-02;8342;4561;3781
COU;Coupure-Links;2025-05-03;5177;2739;2438
COU;Coupure-Links;2025-05-04;4306;2130;2176
COU;Coupure-Links;2025-05-05;12463;6260;6203
COU;Coupure-Links;2025-05-06;13023;6874;6149
COU;Coupure-Links;2025-05-07;12824;6679;6145
COU;Coupure-Links;2025-05-08;13397;7087;6310
COU;Coupure-Links;2025-05-09;11570;6330;5240
COU;Coupure-Links;2025-05-10;6072;3159;2913
COU;Coupure-Links;2025-05-11;5320;2703;2617
COU;Coupure-Links;2025-05-12;11551;6311;5240
COU;Coupure-Links;2025-05-13;12784;6891;5893
COU;Coupure-Links;2025-05-14;12462;6542;5920
COU;Coupure-Links;2025-05-15;12952;6825;6127
COU;Coupure-Links;2025-05-16;11471;6230;5241
COU;Coupure-Links;2025-05-17;5687;2997;2690
COU;Coupure-Links;2025-05-18;5280;2745;2535
COU;Coupure-Links;2025-05-19;10856;5798;5058
COU;Coupure-Links;2025-05-20;11299;6078;5221
COU;Coupure-Links;2025-05-21;11344;5966;5378
COU;Coupure-Links;2025-05-22;10927;5645;5282
COU;Coupure-Links;2025-05-23;9082;4818;4264
COU;Coupure-Links;2025-05-24;4363;2287;2076
COU;Coupure-Links;2025-05-25;3892;1982;1910
COU;Coupure-Links;2025-05-26;10533;5605;4928
COU;Coupure-Links;2025-05-27;9653;4941;4712
COU;Coupure-Links;2025-05-28;9444;5132;4312
COU;Coupure-Links;2025-05-29;4575;2393;2182
COU;Coupure-Links;2025-05-30;5903;3195;2708
COU;Coupure-Links;2025-05-31;5314;2879;2435
COU;Coupure-Links;2025-06-01;5274;2750;2524
COU;Coupure-Links;2025-06-02;10705;5670;5035
COU;Coupure-Links;2025-06-03;11094;5857;5237
COU;Coupure-Links;2025-06-04;9982;5153;4829
COU;Coupure-Links;2025-06-05;9745;4948;4797
COU;Coupure-Links;2025-06-06;9432;5118;4314
COU;Coupure-Links;2025-06-07;3942;2076;1866
COU;Coupure-Links;2025-06-08;3591;1841;1750
COU;Coupure-Links;2025-06-09;4314;2252;2062
COU;Coupure-Links;2025-06-10;10932;5862;5070
COU;Coupure-Links;2025-06-11;10592;5687;4905
COU;Coupure-Links;2025-06-12;11166;6176;4990
COU;Coupure-Links;2025-06-13;10245;5724;4521
COU;Coupure-Links;2025-06-14;5429;2865;2564
COU;Coupure-Links;2025-06-15;5061;2717;2344
COU;Coupure-Links;2025-06-16;10589;5801;4788
COU;Coupure-Links;2025-06-17;11246;6221;5025
COU;Coupure-Links;2025-06-18;10714;5813;4901
COU;Coupure-Links;2025-06-19;10985;5993;4992
COU;Coupure-Links;2025-06-20;10323;5642;4681
COU;Coupure-Links;2025-06-21;5804;3164;2640
COU;Coupure-Links;2025-06-22;4827;2559;2268
COU;Coupure-Links;2025-06-23;9466;5155;4311
COU;Coupure-Links;2025-06-24;10534;5559;4975
COU;Coupure-Links;2025-06-25;10324;5584;4740
COU;Coupure-Links;2025-06-26;9635;5136;4499
COU;Coupure-Links;2025-06-27;9422;5235;4187
COU;Coupure-Links;2025-06-28;5891;3063;2828
COU;Coupure-Links;2025-06-29;4877;2569;2308
COU;Coupure-Links;2025-06-30;8374;4559;3815
COU;Coupure-Links;2025-07-01;7467;4118;3349
COU;Coupure-Links;2025-07-02;7191;3845;3346
COU;Coupure-Links;2025-07-03;8378;4466;3912
COU;Coupure-Links;2025-07-04;8016;4386;3630
COU;Coupure-Links;2025-07-05;5124;2767;2357
COU;Coupure-Links;2025-07-06;2958;1523;1435
COU;Coupure-Links;2025-07-07;5886;3002;2884
COU;Coupure-Links;2025-07-08;7621;3985;3636
COU;Coupure-Links;2025-07-09;7652;4124;3528
COU;Coupure-Links;2025-07-10;8273;4429;3844
COU;Coupure-Links;2025-07-11;6189;3068;3121
COU;Coupure-Links;2025-07-12;4589;2325;2264
COU;Coupure-Links;2025-07-13;4729;2433;2296
COU;Coupure-Links;2025-07-14;6881;3511;3370
COU;Coupure-Links;2025-07-15;7673;3997;3676
COU;Coupure-Links;2025-07-16;7660;3898;3762
COU;Coupure-Links;2025-07-17;7346;3709;3637
COU;Coupure-Links;2025-07-18;7460;4109;3351
COU;Coupure-Links;2025-07-19;6032;3237;2795
COU;Coupure-Links;2025-07-20;4991;2434;2557
COU;Coupure-Links;2025-07-21;4599;2339;2260
COU;Coupure-Links;2025-07-22;6578;3456;3122
COU;Coupure-Links;2025-07-23;6197;3136;3061
COU;Coupure-Links;2025-07-24;6603;3398;3205
COU;Coupure-Links;2025-07-25;6538;3394;3144
COU;Coupure-Links;2025-07-26;5589;2935;2654
COU;Coupure-Links;2025-07-27;4147;2036;2111
COU;Coupure-Links;2025-07-28;5923;3026;2897
COU;Coupure-Links;2025-07-29;6331;3285;3046
COU;Coupure-Links;2025-07-30;5953;3138;2815
COU;Coupure-Links;2025-07-31;5692;2887;2805
COU;Coupure-Links;2025-08-01;5328;2789;2539
COU;Coupure-Links;2025-08-02;3495;1818;1677
COU;Coupure-Links;2025-08-03;4107;2061;2046
COU;Coupure-Links;2025-08-04;6091;3118;2973
COU;Coupure-Links;2025-08-05;6713;3285;3428
COU;Coupure-Links;2025-08-06;7142;3603;3539
COU;Coupure-Links;2025-08-07;7085;3590;3495
COU;Coupure-Links;2025-08-08;6698;3323;3375
COU;Coupure-Links;2025-08-09;5187;2525;2662
COU;Coupure-Links;2025-08-10;4507;2198;2309
COU;Coupure-Links;2025-08-11;7089;3675;3414
COU;Coupure-Links;2025-08-12;7517;3830;3687
COU;Coupure-Links;2025-08-13;7653;3903;3750
COU;Coupure-Links;2025-08-14;7317;3663;3654
COU;Coupure-Links;2025-08-15;4756;2382;2374
COU;Coupure-Links;2025-08-16;4294;2074;2220
COU;Coupure-Links;2025-08-17;4106;2068;2038
COU;Coupure-Links;2025-08-18;8661;4396;4265
COU;Coupure-Links;2025-08-19;9201;4692;4509
COU;Coupure-Links;2025-08-20;9278;4609;4669
COU;Coupure-Links;2025-08-21;9416;4727;4689
COU;Coupure-Links;2025-08-22;8511;4245;4266
COU;Coupure-Links;2025-08-23;6500;3262;3238
COU;Coupure-Links;2025-08-24;5841;2870;2971
COU;Coupure-Links;2025-08-25;9543;4846;4697
COU;Coupure-Links;2025-08-26;10043;5159;4884
COU;Coupure-Links;2025-08-27;9804;4974;4830
COU;Coupure-Links;2025-08-28;10013;5076;4937
COU;Coupure-Links;2025-08-29;8796;4391;4405
COU;Coupure-Links;2025-08-30;5652;2811;2841
COU;Coupure-Links;2025-08-31;5159;2506;2653
COU;Coupure-Links;2025-09-01;10957;5656;5301
COU;Coupure-Links;2025-09-02;11642;5830;5812
COU;Coupure-Links;2025-09-03;10177;5139;5038
COU;Coupure-Links;2025-09-04;11155;5636;5519
COU;Coupure-Links;2025-09-05;10677;5590;5087
COU;Coupure-Links;2025-09-06;6185;3177;3008
COU;Coupure-Links;2025-09-07;6513;3326;3187
COU;Coupure-Links;2025-09-08;11041;5655;5386
COU;Coupure-Links;2025-09-09;11646;5928;5718
COU;Coupure-Links;2025-09-10;10700;5392;5308
COU;Coupure-Links;2025-09-11;10495;5271;5224
COU;Coupure-Links;2025-09-12;9239;4749;4490
COU;Coupure-Links;2025-09-13;4628;2330;2298
COU;Coupure-Links;2025-09-14;4830;2202;2628
COU;Coupure-Links;2025-09-15;9737;4959;4778
COU;Coupure-Links;2025-09-16;11541;5884;5657
COU;Coupure-Links;2025-09-17;10868;5631;5237
COU;Coupure-Links;2025-09-18;11956;6112;5844
COU;Coupure-Links;2025-09-19;11472;6133;5339
COU;Coupure-Links;2025-09-20;5204;2627;2577
COU;Coupure-Links;2025-09-21;4872;2337;2535
COU;Coupure-Links;2025-09-22;14397;7435;6962
COU;Coupure-Links;2025-09-23;15594;7965;7629
COU;Coupure-Links;2025-09-24;15455;8056;7399
COU;Coupure-Links;2025-09-25;15487;7486;8001
COU;Coupure-Links;2025-09-26;12645;6445;6200
COU;Coupure-Links;2025-09-27;6737;3380;3357
COU;Coupure-Links;2025-09-28;5603;2713;2890
COU;Coupure-Links;2025-09-29;14898;7589;7309
COU;Coupure-Links;2025-09-30;16121;8161;7960
COU;Coupure-Links;2025-10-01;15287;7717;7570
COU;Coupure-Links;2025-10-02;15837;8086;7751
COU;Coupure-Links;2025-10-03;12680;6462;6218
COU;Coupure-Links;2025-10-04;5434;2545;2889
COU;Coupure-Links;2025-10-05;4329;2089;2240
COU;Coupure-Links;2025-10-06;14129;7140;6989
COU;Coupure-Links;2025-10-07;15558;7856;7702
COU;Coupure-Links;2025-10-08;14970;7573;7397
COU;Coupure-Links;2025-10-09;15772;8047;7725
COU;Coupure-Links;2025-10-10;13671;6938;6733
COU;Coupure-Links;2025-10-11;6267;3216;3051
COU;Coupure-Links;2025-10-12;5212;2455;2757
COU;Coupure-Links;2025-10-13;14115;7043;7072
COU;Coupure-Links;2025-10-14;15678;7843;7835
COU;Coupure-Links;2025-10-15;14706;7412;7294
COU;Coupure-Links;2025-10-16;15930;8182;7748
COU;Coupure-Links;2025-10-17;13504;6896;6608
COU;Coupure-Links;2025-10-18;6340;3287;3053
COU;Coupure-Links;2025-10-19;5187;2479;2708
COU;Coupure-Links;2025-10-20;13219;6716;6503
COU;Coupure-Links;2025-10-21;14458;7282;7176
COU;Coupure-Links;2025-10-22;14545;7364;7181
COU;Coupure-Links;2025-10-23;11410;5743;5667
COU;Coupure-Links;2025-10-24;12015;6123;5892
COU;Coupure-Links;2025-10-25;4279;2162;2117
COU;Coupure-Links;2025-10-26;4304;2052;2252
COU;Coupure-Links;2025-10-27;8952;4572;4380
COU;Coupure-Links;2025-11-05;14300;7181;7119
COU;Coupure-Links;2025-11-06;14589;7416;7173
COU;Coupure-Links;2025-11-07;13042;6671;6371
COU;Coupure-Links;2025-11-08;5640;2936;2704
COU;Coupure-Links;2025-11-09;4816;2290;2526
COU;Coupure-Links;2025-11-10;8383;4273;4110
COU;Coupure-Links;2025-11-11;5183;2493;2690
COU;Coupure-Links;2025-11-12;13694;6931;6763
COU;Coupure-Links;2025-11-13;14033;7072;6961
COU;Coupure-Links;2025-11-14;12506;6335;6171
COU;Coupure-Links;2025-11-15;5925;2900;3025
COU;Coupure-Links;2025-11-16;4762;2261;2501
COU;Coupure-Links;2025-11-17;13112;6488;6624
COU;Coupure-Links;2025-11-18;14255;7291;6964
COU;Coupure-Links;2025-11-19;12542;6398;6144
COU;Coupure-Links;2025-11-20;12023;6073;5950
COU;Coupure-Links;2025-11-21;11491;5991;5500
COU;Coupure-Links;2025-11-22;4813;2365;2448
COU;Coupure-Links;2025-11-23;3344;1471;1873
COU;Coupure-Links;2025-11-24;11312;5730;5582
COU;Coupure-Links;2025-11-25;12378;6323;6055
COU;Coupure-Links;2025-11-26;12629;6469;6160
COU;Coupure-Links;2025-11-27;13044;6557;6487
COU;Coupure-Links;2025-11-28;11642;6041;5601
COU;Coupure-Links;2025-11-29;5307;2673;2634
COU;Coupure-Links;2025-11-30;4542;2166;2376
COU;Coupure-Links;2025-12-01;12358;6241;6117
COU;Coupure-Links;2025-12-02;13689;6899;6790
COU;Coupure-Links;2025-12-03;13160;6636;6524
COU;Coupure-Links;2025-12-04;13893;7044;6849
COU;Coupure-Links;2025-12-05;12036;6032;6004
COU;Coupure-Links;2025-12-06;4298;2211;2087
COU;Coupure-Links;2025-12-07;3687;1718;1969
COU;Coupure-Links;2025-12-08;11435;5791;5644
COU;Coupure-Links;2025-12-09;13563;6844;6719
COU;Coupure-Links;2025-12-10;13040;6572;6468
COU;Coupure-Links;2025-12-11;13581;6869;6712
COU;Coupure-Links;2025-12-12;12032;6182;5850
COU;Coupure-Links;2025-12-13;6014;3048;2966
COU;Coupure-Links;2025-12-14;4801;2253;2548
COU;Coupure-Links;2025-12-15;11496;5752;5744
COU;Coupure-Links;2025-12-16;11486;5731;5755
COU;Coupure-Links;2025-12-17;10854;5503;5351
COU;Coupure-Links;2025-12-18;11648;5964;5684
COU;Coupure-Links;2025-12-19;9698;4968;4730
COU;Coupure-Links;2025-12-20;5201;2605;2596
COU;Coupure-Links;2025-12-21;4134;2072;2062
COU;Coupure-Links;2025-12-22;6665;3342;3323
COU;Coupure-Links;2025-12-23;6245;3095;3150
COU;Coupure-Links;2025-12-24;3852;1952;1900
COU;Coupure-Links;2025-12-25;1508;684;824
COU;Coupure-Links;2025-12-26;3300;1604;1696
COU;Coupure-Links;2025-12-27;3389;1657;1732
COU;Coupure-Links;2025-12-28;3235;1578;1657
COU;Coupure-Links;2025-12-29;4258;2125;2133
COU;Coupure-Links;2025-12-30;4650;2318;2332
COU;Coupure-Links;2025-12-31;4367;2156;2211
COU;Coupure-Links;2026-01-01;3133;1477;1656
COU;Coupure-Links;2026-01-02;4180;2089;2091
COU;Coupure-Links;2026-01-03;2893;1455;1438
COU;Coupure-Links;2026-01-04;2971;1446;1525
COU;Coupure-Links;2026-01-05;8328;4188;4140
COU;Coupure-Links;2026-01-06;7144;3583;3561
COU;Coupure-Links;2026-01-07;4663;2319;2344
COU;Coupure-Links;2026-01-08;7280;3701;3579
COU;Coupure-Links;2026-01-09;6080;3162;2918
COU;Coupure-Links;2026-01-10;3625;1910;1715
COU;Coupure-Links;2026-01-11;2813;1343;1470
COU;Coupure-Links;2026-01-12;9008;4597;4411
COU;Coupure-Links;2026-01-13;10238;5206;5032
COU;Coupure-Links;2026-01-14;9960;5072;4888
COU;Coupure-Links;2026-01-15;10121;5126;4995
COU;Coupure-Links;2026-01-16;10057;5155;4902
COU;Coupure-Links;2026-01-17;5392;2749;2643
COU;Coupure-Links;2026-01-18;4611;2285;2326
COU;Coupure-Links;2026-01-19;10615;5395;5220
COU;Coupure-Links;2026-01-20;10859;5462;5397
COU;Coupure-Links;2026-01-21;9864;5069;4795
COU;Coupure-Links;2026-01-22;10682;5370;5312
COU;Coupure-Links;2026-01-23;9962;5090;4872
COU;Coupure-Links;2026-01-24;5513;2880;2633
COU;Coupure-Links;2026-01-25;3700;1757;1943
COU;Coupure-Links;2026-01-26;9746;4882;4864
COU;Coupure-Links;2026-01-27;9129;4649;4480
COU;Coupure-Links;2026-01-28;9840;5063;4777
COU;Coupure-Links;2026-01-29;10356;5225;5131
COU;Coupure-Links;2026-01-30;9133;4658;4475
COU;Coupure-Links;2026-01-31;5021;2587;2434
COU;Coupure-Links;2026-02-01;3575;1742;1833
COU;Coupure-Links;2026-02-02;8772;4421;4351
